BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 21
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
   9827.83 | Supplier#000017788        | JAPAN                     |   1542742 | Manufacturer#3            | JsDtpZ cEPvZ,AJcrM3Y,yoDEd               | 22-810-706-4146 | ickly against the furiously even requests! carefully even multipliers haggle blithely. furious
    9825.9 | Supplier#000095234        | JAPAN                     |   1895233 | Manufacturer#1            | mZdQ2W5IDA fGp lZ2Giw                    | 22-660-912-6728 | osits. carefully regular depths sleep along the carefully regular instructions. slyly bold d
    9825.9 | Supplier#000095234        | JAPAN                     |   1970214 | Manufacturer#3            | mZdQ2W5IDA fGp lZ2Giw                    | 22-660-912-6728 | osits. carefully regular depths sleep along the carefully regular instructions. slyly bold d
   9823.42 | Supplier#000046889        | VIETNAM                   |    221886 | Manufacturer#2            | CuI 3On,ytq                              | 31-964-960-3234 | ath the requests cajole across the fluffily final packages? regula
   9822.08 | Supplier#000063051        | INDIA                     |   1413022 | Manufacturer#3            | AJdlUTD28NnFUHtFSxqVRCsPcCEv8x9Z KY      | 18-118-478-5944 | ithely. final packages cajole evenly. unusual requests believe fluffi
   9820.54 | Supplier#000085303        | INDIA                     |    985302 | Manufacturer#2            | Yfz,0CnJ1MLwSSWvhSicPUeMIjxK0stSd,6      | 18-134-960-4103 | ajole carefully slyly bold ideas. even p
   9815.89 | Supplier#000070248        | CHINA                     |    470247 | Manufacturer#3            | btyuhhkpFFid                             | 28-472-758-3994 | eas haggle carefully bold requests. slyly regular deposits haggle blithely along t
   9815.46 | Supplier#000058374        | CHINA                     |   1608341 | Manufacturer#5            | CV6yJXO86,qcYO 584b8ezx                  | 28-299-305-5180 | uses use fluffily after the even foxes. slyly even accounts against the bo
   9811.12 | Supplier#000091057        | INDONESIA                 |     16056 | Manufacturer#5            | ,jd jXBSz9AzewF9queQpryjHym4RZ3QRLD      | 19-121-633-1526 | beans use carefully among the regular deposits. special accounts detect. sile
   9810.48 | Supplier#000023446        | VIETNAM                   |   1373419 | Manufacturer#3            | UQm5L6GxMencT1LgbQbY,gtUIYCkPb8p6kpdMH   | 31-626-409-9294 | sits. fluffily ironic requests nag slyly blithely quiet
   9796.65 | Supplier#000051306        | VIETNAM                   |   1926286 | Manufacturer#3            | R2eKCQY9hxgFagwDesvQ                     | 31-428-411-7908 | er the slyly express accounts sleep carefully careful platelets. bold deposits pr
   9795.62 | Supplier#000099163        | VIETNAM                   |   1274150 | Manufacturer#4            | 8obtnp6EmK6Ic3zZ3jYsB3PoAhRoenq          | 31-815-545-9731 | r frays sleep furiously. slyly unusual 
   9794.78 | Supplier#000064752        | VIETNAM                   |    414743 | Manufacturer#1            | gs0UR4rVyPXvosXiZFA1DA5Tbs0q3RF DyTj2Nc  | 31-893-963-6418 | ven instructions are blithely ironic theodolites. deposits sleep final ideas. fluffily ir
   9794.62 | Supplier#000034413        | VIETNAM                   |    309409 | Manufacturer#4            | m6ZFgkqNp4W,p5gFXvJWyI                   | 31-935-660-5576 | s above the quick, ironic ideas detect carefully above the slyly unusual i
   9794.15 | Supplier#000057031        | VIETNAM                   |    182027 | Manufacturer#2            | I,tx5ta2co0P5c0                          | 31-625-654-2419 | sly alongside of the blithely ironic real
   9793.93 | Supplier#000097714        | CHINA                     |   1847677 | Manufacturer#2            | mFMI8,5AcIQ                              | 28-965-668-1901 | onic requests haggle. furiously express ideas wake fluffily above the furiously silent excuses.
   9793.46 | Supplier#000061998        | VIETNAM                   |   1261997 | Manufacturer#4            | AHBBeV,0XWJccFdtpsE2Pguw                 | 31-756-952-9657 |  the express packages. slyly express dependencies cajole carefully. carefully ironic
   9790.64 | Supplier#000080034        | CHINA                     |      5033 | Manufacturer#1            | Xi0FxkcHOt3ikq                           | 28-383-184-3964 | he slyly ironic deposits. furiously regular courts 
   9790.64 | Supplier#000080034        | CHINA                     |   1980033 | Manufacturer#5            | Xi0FxkcHOt3ikq                           | 28-383-184-3964 | he slyly ironic deposits. furiously regular courts 
   9789.01 | Supplier#000073462        | INDIA                     |   1323435 | Manufacturer#4            | S9iGDGqqHZfcgd11OTm,07rtjlN7Vj3          | 18-433-643-4412 | egular pinto beans haggle! furiously express dugouts cajole furiously. fi
   9784.19 | Supplier#000002216        | JAPAN                     |    302215 | Manufacturer#5            | 8 AciCfJsC6l2PC3ELfiFMCJDSswf            | 22-260-421-5259 | e sometimes special attainments. quickly regular deposits amon
   9783.31 | Supplier#000001149        | VIETNAM                   |    951130 | Manufacturer#4            | Nuno37wiZOjNGHF                          | 31-169-782-3259 | le. unusual packages print f
   9776.23 | Supplier#000026414        | CHINA                     |    551398 | Manufacturer#5            | 6wciMbBYgxmgLvItrjUIfPbtzih,95glh62LtxMX | 28-259-300-1925 | s among the quickly regular notornis use above the carefu
   9775.97 | Supplier#000043486        | JAPAN                     |    443485 | Manufacturer#1            | xwL7sdICjUUvdwfgeLTjYIF,s4z6Gjdhu4sVvPDq | 22-137-722-2592 | s are against the fluffily special ideas. finally ironic platelets detect slyly. sp
   9775.97 | Supplier#000043486        | JAPAN                     |   1943485 | Manufacturer#3            | xwL7sdICjUUvdwfgeLTjYIF,s4z6Gjdhu4sVvPDq | 22-137-722-2592 | s are against the fluffily special ideas. finally ironic platelets detect slyly. sp
   9774.04 | Supplier#000033935        | CHINA                     |   1233934 | Manufacturer#4            | XhIOKm21TOy6e                            | 28-288-762-1535 | tions hinder furiously across the quickly reg
   9773.89 | Supplier#000049613        | INDONESIA                 |    699600 | Manufacturer#2            | dWNVt0dojWoMYTtmcJAqFoF5D                | 19-923-129-1643 | y blithely final realms. fluffily bold requ
   9772.07 | Supplier#000010533        | INDIA                     |   1510532 | Manufacturer#4            | 4OwbPU3,hWLwk7LGXzrirveY3ZHpD3XhJQBEH    | 18-214-148-6404 | pinto beans haggle furiously after the blithely express accounts. fur
   9772.07 | Supplier#000010533        | INDIA                     |   1785515 | Manufacturer#5            | 4OwbPU3,hWLwk7LGXzrirveY3ZHpD3XhJQBEH    | 18-214-148-6404 | pinto beans haggle furiously after the blithely express accounts. fur
   9771.44 | Supplier#000041825        | JAPAN                     |    216822 | Manufacturer#5            | 1j605hKCQsfhHm5yZt3aLwcQk                | 22-469-403-5875 |  requests; blithely silent instructions integrate a
    9766.6 | Supplier#000099815        | CHINA                     |    299814 | Manufacturer#3            | XClR270EDbR2qCt4EtDn                     | 28-455-597-6373 | es. foxes are. express foxes lose alongside of the quickly ironic deposits. final req
    9766.6 | Supplier#000099815        | CHINA                     |   1249790 | Manufacturer#3            | XClR270EDbR2qCt4EtDn                     | 28-455-597-6373 | es. foxes are. express foxes lose alongside of the quickly ironic deposits. final req
   9765.53 | Supplier#000017670        | JAPAN                     |    742648 | Manufacturer#2            | 5TTb ,Kd5JE OtrKXniL7SbfEhtNOiFZx7uNZ    | 22-135-648-3756 | ound the packages integrate slyly carefully express accounts. carefully i
   9765.53 | Supplier#000017670        | JAPAN                     |    967651 | Manufacturer#2            | 5TTb ,Kd5JE OtrKXniL7SbfEhtNOiFZx7uNZ    | 22-135-648-3756 | ound the packages integrate slyly carefully express accounts. carefully i
   9762.74 | Supplier#000046862        | JAPAN                     |    471849 | Manufacturer#4            | BXTsZ,rLJkD 3N2N658Cs1SPVtlqtf6fRJPfmO V | 22-320-605-4589 | uffily above the final pinto beans. fluffily final foxes boost furiously. pending, bold requests sle
   9758.67 | Supplier#000044144        | INDONESIA                 |    294139 | Manufacturer#1            | UOO10wVYcrIqanF2OELDz                    | 19-114-383-1320 | rmanent courts use across the carefully even accounts? fluffily pending accounts haggle at 
(100 rows)

COMMIT;
COMMIT
